uid,register_date,first_order_date,gender,city,province,country,order_count,total_amount,last_order_date
16432,2018-01-02,2018-01-03,女,长沙,湖南,CN,2,1741,2018-11-15
37982,2018-03-29,2019-01-25,女,哈尔滨,黑龙江,CN,2,3385,2019-01-27
3632,2013-10-21,2014-10-10,女,.,北京,CN,2,1591,2018-11-10
20609,2012-06-21,2014-09-13,男,上海,上海,CN,3,3022,2018-09-18
42429,2017-06-06,2017-06-06,男,北京,——,CN,3,2406,2018-11-03
7223,2018-01-04,2018-03-13,女,北京,.,CN,2,2513,2018-08-20
25028,2017-11-19,2018-03-21,男,上海,上海,CN,2,1630,2019-01-05
54139,2015-11-25,2016-11-22,女,汕头,广东,CN,2,1903,2018-10-25
44927,2011-03-27,2011-04-09,女,乌鲁木齐市,新疆,CN,2,4384,2018-08-29
2962,2012-11-22,2016-07-06,男,成都,四川,CN,2,1633,2018-05-30
48945,2016-02-05,2016-02-08,男,宁波,浙江,CN,2,1508,2018-08-31
54981,2011-11-01,2013-02-05,男,合肥,安徽,CN,3,3373,2018-04-29
31531,2015-05-11,2015-05-16,女,HONG KONG,,HK,2,4268,2018-07-20
1241,2012-12-25,2013-01-11,男,广州,广东,CN,2,908,2019-02-10
59324,2016-04-10,2016-04-10,男,北京,北京,CN,2,1638,2018-09-11
7213,2018-01-18,2018-02-23,男,-,-,CN,2,1910,2018-06-25
47400,2010-09-16,2010-10-29,男,深圳,广东,CN,3,1810,2018-12-07
11862,2012-12-07,2019-01-14,男,瑞安,浙江,CN,2,2030,2019-02-03
21094,2014-07-16,2017-09-07,男,南阳,河南,CN,2,2750,2019-03-31
15846,2017-06-21,2017-09-18,女,北京,北京,CN,2,3934,2018-04-06
9259,2016-09-29,2018-08-09,男,郑州,河南,CN,2,1774,2018-08-09
35986,2011-03-09,2011-06-09,男,,,,4,1553,2018-09-02
37344,2014-07-14,2015-03-11,男,广州,广东,CN,2,2605,2018-12-16
61639,2014-09-18,2014-09-18,女,SEOUL,,KR,2,2170,2018-09-18
6689,2017-07-05,2017-07-05,男,-,-,CN,2,1755,2018-04-16
43042,2017-10-10,2018-04-30,男,广州,广东,CN,3,1633,2019-01-04
45442,2017-07-31,2018-02-24,男,广州,广东,CN,2,2947,2018-05-10
9257,2016-09-29,2018-09-23,男,郑州,河南,CN,2,1549,2019-02-01
21839,2013-11-22,2017-12-27,男,,,HK,3,1799,2018-12-10
22339,2014-11-07,2014-11-23,男,武汉,湖北,CN,2,2198,2019-03-18
55735,2017-01-19,2017-01-22,女,北京,北京,CN,2,3679,2018-08-06
40367,2015-01-29,2015-01-29,女,上海市,,CN,4,3268,2018-11-08
37825,2017-10-15,2019-01-18,男,广州,广东,CN,2,3106,2019-01-22
9960,2011-12-08,2013-01-23,男,长沙,湖南,CN,2,1622,2018-11-05
18935,2011-08-06,2011-09-21,女,深圳,广东,CN,2,1913,2019-03-13
46994,2018-01-19,2018-05-28,女,广州,广东,CN,2,2323,2019-02-05
30207,2014-07-01,2014-07-09,男,湛江,广东,CN,3,1708,2018-08-24
5591,2016-08-23,2018-02-10,女,深圳,广东,CN,2,2226,2018-09-17
1858,2017-11-24,2018-08-28,男,广州,广东,CN,2,2192,2018-08-31
23210,2016-08-12,2016-08-31,男,武汉,湖北,CN,2,1783,2019-01-12
42375,2017-04-06,2017-04-06,男,上海,-,CN,2,1522,2019-03-26
13163,2015-01-07,2015-01-15,男,大连,辽宁,CN,4,3065,2018-10-02
901,2011-10-30,2018-08-15,男,临汝,河南,CN,2,1380,2018-09-20
2758,2012-11-07,2018-11-04,女,郑州,河南,CN,2,1380,2018-12-21
21146,2013-04-16,2018-09-25,男,北京,北京,CN,2,1380,2018-10-10
27390,2017-01-15,2017-02-02,男,北京,北京,CN,2,1380,2019-03-16
30093,2013-01-08,2014-09-09,女,北京,北京,CN,2,1380,2018-10-21
32401,2017-12-26,2018-06-29,男,北京,北京,CN,2,2808,2019-03-26
46771,2017-04-11,2018-09-13,男,深圳,广东,CN,3,3393,2018-12-03
59460,2016-06-04,2016-08-11,女,深圳,广东,CN,2,2085,2019-02-06
43935,2016-07-11,2016-08-11,男,北京,北京,CN,2,2674,2018-07-11
34421,2018-03-25,2018-03-25,男,天津,`,CN,2,1319,2018-08-15
34489,2018-01-01,2018-04-29,女,哈尔滨,黑龙江,CN,2,2159,2019-02-25
4459,2014-12-13,2014-12-13,女,深圳,广东,CN,2,2138,2018-07-14
28346,2014-01-15,2015-11-17,男,东莞,广东,CN,2,1746,2018-05-03
28773,2017-07-02,2018-12-29,男,武汉,湖北,CN,2,1746,2018-12-31
30032,2013-03-22,2013-03-29,男,TOYOOKA,,JP,2,1622,2018-12-06
51274,2017-07-10,2017-07-10,男,-,NETHERLANDS,NL,2,1742,2018-10-03
48724,2013-10-25,2014-08-30,男,广州,广东,CN,3,1737,2018-12-16
14743,2016-09-07,2016-09-07,男,上海,上海,CN,3,1362,2018-12-29
9720,2011-05-13,2011-05-13,男,上海,上海,CN,2,1516,2018-11-06
48222,2013-12-25,2016-03-02,男,,,TW,2,2360,2019-03-18
1068,2012-02-28,2014-12-10,男,广州,广东,CN,2,1531,2019-02-02
9079,2015-12-13,2018-01-07,女,郑州,河南,CN,2,2065,2019-03-29
54060,2014-01-23,2016-10-16,女,合肥,安徽,CN,2,2192,2018-04-28
9367,2017-07-25,2018-09-21,女,广州,广东,CN,2,2572,2018-09-24
23443,2018-01-19,2018-01-19,女,上海,上海,CN,3,2419,2019-03-24
31346,2014-12-29,2015-01-08,男,深圳,广东,CN,2,2571,2018-09-28
29381,2010-11-25,2012-08-07,男,上海,上海,CN,2,2069,2018-09-14
7538,2014-03-24,2014-08-29,男,沈阳,辽宁,CN,2,1298,2019-03-02
38027,2009-12-23,2010-09-07,男,洛阳市,河南省,CN,2,2075,2019-03-23
33527,2017-06-26,2018-06-02,男,东营,山东,CN,3,2045,2019-02-12
31659,2015-09-28,2019-02-08,男,西安,陕西,CN,2,4654,2019-02-20
54330,2016-08-21,2018-03-20,男,广州,广东,CN,2,2378,2018-11-15
19438,2013-03-30,2018-07-25,男,漯河,河南,CN,2,1380,2018-09-02
47369,2010-08-31,2014-07-04,男,北京,北京,CN,2,1380,2018-07-28
36374,2017-06-13,2018-08-23,男,广州,广东,CN,2,1744,2018-08-25
44437,2016-04-24,2016-04-24,男,广州,广东,CN,2,2616,2018-08-08
45382,2017-03-29,2017-05-19,男,深圳 部,广东,CN,2,2103,2018-05-27
46017,2011-12-06,2012-02-03,女,杭州,浙江,CN,3,3585,2018-05-08
26165,2017-04-15,2017-04-18,男,通化,内蒙,CN,2,5017,2018-04-19
54544,2018-01-15,2018-03-04,女,深圳,广东,CN,4,4395,2019-02-07
36682,2011-04-26,2012-03-07,男,长沙,湖南,CN,2,2112,2019-03-08
58002,2015-12-11,2018-08-27,男,郑州市,河南省,CN,2,2122,2018-08-27
28937,2018-01-22,2018-02-25,女,海口,海南,CN,2,1648,2019-01-14
54204,2016-01-04,2018-09-23,男,Pohang-si,Gyeongsangbuk-do,KR,4,2320,2019-01-20
5025,2017-09-24,2018-01-16,女,厦门,福建,CN,2,1752,2019-03-13
6406,2018-01-04,2018-01-04,男,上海市,-,CN,2,2684,2019-02-22
15883,2017-12-16,2018-04-03,男,上海,上海,CN,2,2556,2018-08-15
12363,2013-06-20,2017-07-28,男,本溪,辽宁,CN,2,1298,2019-03-14
49962,2015-11-25,2015-11-25,男,广州,广东,CN,2,2623,2018-11-15
12041,2013-03-11,2013-03-11,男,北京,北京,CN,4,4040,2018-09-03
17961,2013-11-08,2013-11-08,男,哈尔滨市,黑龙江,CN,2,2020,2018-11-10
31521,2015-10-24,2015-10-24,女,上海,上海,CN,2,1943,2019-03-21
57363,2013-10-14,2013-10-14,男,北京,北京,CN,2,1390,2019-01-17
27418,2017-04-30,2018-06-12,男,佛山,广东,CN,2,2527,2018-10-14
2840,2012-12-12,2013-02-24,男,北京,北京,CN,3,2726,2018-11-01
3072,2015-04-08,2015-04-16,女,上海,上海,CN,3,3022,2018-06-19
22882,2015-10-22,2015-10-23,男,成都市,四川省,CN,2,2371,2018-12-27
20091,2018-03-13,2018-11-07,男,北京,北京,CN,2,1782,2018-12-10
21697,2014-12-11,2014-12-11,男,武汉,湖北,CN,2,1716,2018-12-02
51922,2017-10-22,2018-02-08,男,Yangyang-gun,Gangwon-do,KR,2,1509,2018-06-22
13580,2015-04-06,2015-04-06,男,大连,辽宁,CN,3,3757,2018-06-14
36363,2017-04-24,2018-08-05,男,南京,江苏,CN,2,1878,2018-08-31
18284,2016-01-13,2018-04-02,男,郑州　,河南,CN,2,2414,2019-02-19
1893,2018-01-03,2018-05-01,女,珠海,广东,CN,2,2376,2018-05-06
10567,2016-10-22,2016-11-14,男,西安,陕西,CN,2,2563,2018-07-17
47966,2013-02-04,2013-05-22,男,天津,天津,CN,2,2559,2018-11-08
18561,2017-09-19,2018-12-22,女,,北京,CN,2,4154,2018-12-26
22133,2016-09-03,2016-09-03,男,闵行区,上海,CN,3,3931,2018-11-07
53100,2017-06-29,2017-06-29,女,沈阳,辽宁,CN,2,1298,2018-09-18
32700,2016-07-09,2016-07-09,男,上海,上海市,CN,2,3547,2018-11-21
8364,2016-07-20,2016-07-20,女,.,北京,CN,2,1269,2018-12-27
45280,2016-06-13,2017-01-27,男,广州,广东,CN,3,4747,2018-09-05
26345,2017-12-28,2018-04-16,男,济南,山东,CN,2,2012,2018-08-31
30663,2014-09-27,2015-05-15,男,北京,北京,CN,3,3374,2019-03-07
43631,2015-08-03,2015-09-09,男,福州,福建,CN,3,1805,2018-09-17
17870,2012-12-10,2012-12-10,女,沈阳,辽宁,CN,2,1858,2018-10-26
16010,2017-09-05,2017-09-13,男,兰州,甘肃,CN,3,1509,2019-01-19
47461,2010-12-03,2011-12-21,男,ARNCHO SANTA MARGARITA,CA,US,5,2543,2019-03-08
39677,2014-09-06,2014-09-06,男,莆田县,福建,CN,2,1635,2018-08-28
59154,2016-08-04,2016-08-07,男,广州,广东,CN,2,2531,2019-03-11
36886,2011-10-15,2012-05-22,男,郑州,河南,CN,2,1380,2018-05-01
50653,2017-01-25,2017-01-25,男,武汉,湖北,CN,2,1755,2018-11-14
22726,2015-04-21,2015-05-21,女,海口,海南,CN,3,2382,2019-03-17
39746,2013-11-02,2018-10-31,男,广州,广东,CN,2,2594,2019-01-30
36452,2017-11-02,2017-12-03,男,惠州,广东,CN,2,1974,2018-06-17
46590,2016-05-22,2016-10-05,男,上海,上海,CN,3,1911,2018-12-21
55558,2015-11-29,2017-11-20,男,广州,广东,CN,3,3409,2018-06-01
61832,2015-10-07,2015-10-07,女,上海,上海,CN,2,2069,2018-10-17
16614,2018-03-29,2018-03-29,男,沈阳,辽宁,CN,2,1298,2019-02-13
43687,2015-08-02,2015-08-02,男,盘锦,辽宁,CN,2,1298,2019-01-30
28925,2018-01-06,2018-03-05,男,贵阳,贵州,CN,3,3873,2019-03-04
41820,2017-09-03,2017-09-03,男,北京,北京,CN,2,3934,2018-10-01
1261,2013-06-24,2013-12-19,男,海口市,海南,CN,2,1930,2018-05-24
52563,2018-01-01,2018-10-06,男,佳木斯,黑龙江,CN,2,3260,2018-10-08
6355,2017-04-15,2018-07-10,男,.,北京,CN,2,1827,2019-02-23
25460,2018-02-22,2019-01-19,男,燕郊,河北省,CN,3,2675,2019-02-20
9033,2015-10-11,2018-10-06,男,广州,广东,CN,2,3218,2019-03-24
10621,2017-02-03,2019-02-04,男,深圳,广东,CN,2,2032,2019-03-01
20955,2012-12-05,2012-12-05,男,武汉,湖北,CN,2,1674,2018-05-07
45189,2016-01-04,2016-02-07,女,广州,广东,CN,2,2714,2018-12-17
20647,2012-07-01,2012-08-20,女,武汉,湖北,CN,2,1808,2018-05-26
893,2011-11-01,2013-11-12,女,郑州,河南,CN,2,1718,2018-11-04
435,2017-10-02,2018-08-18,女,大连,辽宁,CN,2,1630,2018-10-17
54275,2016-02-21,2016-06-11,男,北京,北京,CN,2,1630,2018-08-10
45252,2016-02-01,2017-04-06,男,大连,辽宁,CN,5,2835,2018-12-26
1813,2017-10-07,2018-10-11,男,贵阳,贵州,CN,2,2247,2018-10-11
50143,2016-02-15,2016-05-14,男,广州,广东,CN,2,2310,2018-09-17
713,2011-06-16,2011-06-18,男,上海,上海,CN,2,2829,2018-12-30
54113,2015-07-05,2018-08-11,男,上海,上海,CN,3,1689,2018-08-16
57315,2013-06-12,2018-12-12,男,郑州,河南,CN,2,1380,2019-02-21
2764,2012-09-20,2014-02-01,男,,,JP,2,1757,2019-03-26
54564,2018-03-26,2018-09-22,女,广州,广东,CN,2,2572,2018-09-28
26388,2018-01-01,2018-06-17,男,哈尔滨,黑龙江,CN,2,2025,2018-09-08
6859,2018-02-10,2018-04-11,男,长沙,湖南,CN,5,2154,2019-01-08
18277,2016-01-13,2018-11-27,女,大连,辽宁,CN,2,1489,2019-03-09
42953,2017-11-26,2017-11-27,男,南京,江苏,CN,3,1963,2018-10-23
58120,2014-06-08,2015-01-26,男,贵阳,贵州,CN,3,3173,2018-12-19
48338,2015-12-19,2016-03-12,男,YAMAGUCHI,,JP,2,2040,2018-05-15
13957,2016-03-17,2016-03-17,女,广州,广东,CN,2,1853,2018-09-30
58143,2014-04-07,2017-01-14,男,无锡县,江苏,CN,2,2664,2019-03-12
9469,2018-03-20,2018-05-07,女,北京市海淀区,北京,CN,2,1298,2018-10-01
3138,2013-03-20,2017-10-10,男,北京,北京,CN,2,1950,2019-01-01
9540,2011-02-14,2018-12-21,男,北京,北京,CN,2,3552,2019-02-28
29463,2012-05-10,2012-11-04,男,北京,北京,CN,2,2546,2018-08-09
45836,2011-07-28,2011-09-27,女,保定市,河北,CN,2,4175,2019-01-07
15572,2017-06-11,2017-06-11,男,喀什,新疆,CN,2,2622,2018-11-18
10143,2012-05-15,2018-07-11,男,佛山,广东,CN,2,2047,2019-03-24
33104,2016-11-08,2016-11-08,女,顺德,广东,CN,2,2463,2018-04-04
50270,2016-07-03,2016-07-03,男,长春,吉林,CN,2,1297,2018-12-19
4510,2015-03-26,2015-03-26,男,北京,北京,CN,2,4217,2018-06-17
7482,2018-03-16,2018-04-09,男,广州市,广东省,CN,2,2928,2018-04-17
43614,2018-03-16,2018-04-09,男,广州市,广东省,CN,2,2928,2018-04-17
43555,2018-02-25,2019-02-02,女,炎陵,湖南,CN,2,1954,2019-02-13
22340,2014-10-30,2014-11-07,男,北京,北京,CN,2,1536,2018-11-27
2976,2013-03-05,2015-02-10,男,,吉林,CN,2,1337,2018-10-22
38678,2012-11-28,2018-03-11,女,北京,北京,CN,2,1462,2018-06-05
16054,2017-09-18,2017-09-18,男,,,CN,2,1700,2018-12-21
42126,2016-11-23,2016-11-23,男,,,HK,2,1348,2018-09-19
34163,2017-11-12,2017-11-12,男,大冶,湖北,CN,3,2701,2018-04-10
28385,2014-11-18,2015-03-06,男,南京,江苏,CN,2,2192,2018-12-20
56986,2013-02-23,2013-04-05,男,北京,北京,CN,2,1699,2018-12-01
7465,2018-01-01,2018-11-16,女,海口,海南,CN,3,2252,2018-12-25
23540,2016-05-19,2016-05-19,男,,,CN,2,2030,2018-10-21
18807,2011-04-29,2011-05-11,男,广州,广东,CN,3,2231,2018-07-22
45167,2015-12-13,2018-03-07,女,郑州,河南,CN,2,2078,2018-06-02
31216,2014-09-22,2014-09-22,男,湛江,广东,CN,3,1362,2019-01-30
46200,2012-03-30,2018-09-27,男,广州,广东,CN,2,1332,2018-10-12
57337,2013-05-19,2013-05-19,女,深圳市,广东,CN,2,1332,2018-08-26
20934,2012-11-22,2018-05-21,女,北京,北京,CN,2,2356,2018-06-19
35577,2011-09-15,2011-09-15,男,沈阳,辽宁,CN,2,2925,2018-12-27
18991,2011-10-01,2011-10-08,男,上海,上海,CN,2,1622,2019-03-25
46236,2012-03-06,2012-03-06,男,北京,北京,CN,2,2435,2018-09-06
37065,2012-03-05,2012-10-23,男,佛山,广东,CN,2,1330,2018-10-27
52543,2018-02-25,2018-02-25,女,Suwon-si,Gyeonggi-do,KR,2,1791,2018-04-25
45336,2016-11-07,2018-05-25,男,广州,广东,CN,2,1875,2018-12-04
34009,2018-01-11,2018-08-01,男,大连,辽宁,CN,2,1327,2018-08-10
24910,2017-09-30,2017-11-23,女,武汉,湖北,CN,2,1939,2019-03-21
9223,2016-07-08,2017-05-06,女,广州,广东,CN,2,1830,2018-05-25
17535,2016-08-10,2016-08-10,男,庆元县,浙江,CN,2,1963,2018-06-15
49042,2014-07-02,2014-07-02,男,,台湾,CN,2,1994,2019-03-11
11027,2010-01-25,2010-03-25,男,,,CN,3,5219,2018-08-10
26110,2016-09-22,2018-11-26,男,沈阳市,辽宁省,CN,2,1298,2018-11-28
57764,2015-04-17,2015-04-17,男,福州,福建,CN,3,2058,2018-07-23
21842,2015-10-20,2015-10-24,女,北京,北京,CN,2,1647,2018-05-23
30980,2014-02-21,2015-06-25,男,深圳,广东,CN,2,2615,2018-11-09
34482,2018-03-10,2018-03-20,男,沈阳市,辽宁省,CN,2,1339,2018-09-06
11642,2012-12-28,2012-12-28,男,上海,上海,CN,2,2384,2018-06-27
55351,2013-02-11,2017-06-25,男,广州,广东,CN,3,2494,2018-11-25
18159,2014-12-08,2016-03-08,女,郑州,河南,CN,2,2248,2018-06-25
19495,2014-08-19,2015-06-30,女,上海,上海,CN,3,2911,2019-03-16
57854,2014-06-30,2014-07-04,男,,,CN,2,2000,2019-03-28
13607,2015-09-07,2015-09-07,男,佛山,广东,CN,3,2068,2018-05-11
1296,2014-02-20,2014-03-12,男,瓯海,浙江,CN,2,1494,2019-01-31
28046,2011-11-23,2013-01-14,男,上海,上海,CN,2,1522,2018-04-13
38690,2013-02-05,2013-02-05,女,上海,上海,CN,2,1522,2018-04-06
41641,2016-08-08,2017-04-02,男,佛山,广东,CN,3,3298,2019-01-11
37935,2018-02-26,2018-03-14,男,重庆,重庆,CN,5,4005,2019-03-02
40897,2016-04-16,2017-07-28,男,南京,江苏,CN,3,1753,2018-05-27
1958,2018-02-20,2018-03-19,女,上海,上海,CN,2,1622,2018-04-28
24028,2017-03-27,2017-03-27,男,南昌,江西,CN,2,1622,2018-04-27
11730,2012-11-03,2017-02-27,女,深圳,广东,CN,2,1600,2019-01-24
54652,2011-01-30,2011-03-09,男,开封,河南,CN,2,2930,2018-10-31
10583,2016-11-11,2017-03-16,男,OAKLAND,CALIFORNIA,US,4,3115,2018-09-30
53666,2012-01-31,2012-01-31,女,大连,辽宁,CN,2,2582,2019-02-17
61393,2018-01-24,2018-01-24,女,广州,广东,CN,2,2430,2018-05-20
33078,2017-09-01,2017-09-04,女,厦门,福建,CN,2,1671,2019-02-17
23876,2016-12-10,2017-01-26,男,北京,北京,CN,2,1675,2018-09-17
34362,2018-01-21,2018-01-21,男,福州,福建,CN,2,1282,2019-03-27
29430,2012-06-05,2012-06-17,男,广州,广东,CN,4,1320,2019-03-23
50254,2016-07-02,2019-02-26,女,上海,。,CN,2,1380,2019-02-28
46106,2012-02-01,2018-11-30,男,临海,浙江,CN,2,2478,2018-12-28
62302,2015-08-28,2018-06-30,女,怀化,湖南,CN,5,2016,2019-03-18
36395,2017-07-10,2018-09-21,女,广州,广东,CN,3,3466,2018-12-19
29107,2010-02-11,2010-10-21,女,北京,北京,CN,2,2356,2018-06-14
39001,2013-02-09,2018-11-11,男,福州,福建,CN,2,1526,2018-11-13
34183,2017-12-27,2017-12-27,男,长春,吉林,CN,2,1866,2018-04-11
36486,2018-01-31,2019-01-17,男,广州,广东,CN,2,2378,2019-03-17
49302,2014-12-17,2015-03-18,男,东莞,广东,CN,3,2113,2018-12-23
38267,2010-09-01,2010-11-20,男,ROWLAND HTS,CA,US,2,2143,2018-08-06
50891,2016-09-20,2016-09-20,女,北京,北京,CN,2,2419,2018-10-01
39332,2013-06-21,2015-04-29,男,北京,北京,CN,2,2266,2018-10-22
4287,2015-01-30,2015-07-20,男,贵阳市,贵州省,CN,2,2003,2018-07-18
47186,2010-03-26,2019-01-25,女,中山,广东,CN,2,1744,2019-02-18
40096,2014-03-30,2018-08-03,男,永嘉,浙江,CN,2,2089,2018-12-15
30719,2014-01-03,2014-03-12,男,北京,北京,HK,2,2001,2018-06-13
18864,2011-06-17,2011-06-17,男,北京,北京,CN,3,1737,2018-10-14
39901,2014-07-29,2017-12-13,男,北京,北京,CN,2,3012,2018-08-08
18396,2016-07-11,2016-10-13,男,杭州,浙江,CN,3,2813,2018-07-18
32233,2016-05-11,2018-10-11,女,广州,广东,CN,2,2698,2019-01-03
36446,2017-10-30,2018-10-15,女,惠州,广东,CN,2,3182,2018-10-26
28741,2017-05-16,2018-03-13,男,台灣省台南縣,,TW,2,2521,2018-08-03
41228,2016-04-08,2016-04-13,男,阜新,辽宁,CN,2,1549,2019-03-11
2209,2010-06-19,2010-08-09,男,,北京,CN,2,1314,2018-09-09
14033,2016-01-18,2016-03-09,女,上海,上海,CN,2,2102,2019-01-12
22153,2016-03-01,2016-03-30,男,Dobong-gu,Seoul,KR,2,1858,2018-04-07
12547,2013-09-19,2014-10-11,女,杭州,浙江,CN,2,1610,2018-04-30
31032,2014-11-11,2018-08-20,男,沈阳,辽宁,CN,2,1298,2018-11-12
27829,2011-07-16,2012-02-23,男,东莞,广东,CN,2,2390,2019-03-19
20659,2012-09-03,2018-02-27,男,青岛,山东,CN,2,1927,2018-11-29
1343,2014-10-16,2014-10-16,男,北京,北京,CN,2,2412,2018-04-01
3996,2014-09-11,2014-09-11,男,南京,　,CN,2,2900,2018-05-23
55838,2017-07-17,2018-09-09,男,广州,广东,CN,2,2861,2019-03-10
17145,2017-11-20,2017-11-21,女,沈阳,辽宁,CN,2,2004,2018-06-18
31015,2014-05-06,2014-11-10,女,佛山,广东,CN,2,1526,2018-08-28
28988,2018-02-16,2018-03-04,女,广州,广东,CN,3,1939,2019-02-12
46737,2017-03-01,2018-07-25,男,郑州,河南,CN,2,2078,2018-07-29
19187,2012-02-05,2015-04-24,女,番禺,广东,CN,3,4345,2018-05-23
25476,2018-01-09,2018-01-09,女,北京,,CN,3,2640,2018-08-26
57398,2013-06-28,2013-09-26,女,北京,北京,CN,2,2554,2018-06-11
61226,2018-03-30,2018-04-01,男,深圳,广东,CN,2,2838,2018-05-09
50133,2016-07-19,2018-05-09,男,武汉,湖北,CN,2,2616,2018-08-05
18555,2017-08-28,2019-01-25,男,深圳,广东,CN,2,1910,2019-01-26
62359,2016-05-10,2016-11-22,男,杭州,浙江,CN,2,1651,2018-07-20
25665,2018-03-28,2018-03-28,男,沈阳市,辽宁省,CN,2,1298,2018-07-03
46725,2017-02-12,2018-06-02,男,CERITOS,CA,US,2,2682,2018-06-04
45080,2015-02-16,2015-11-08,男,无锡,江苏,CN,5,3905,2019-03-04
33239,2018-02-07,2018-06-28,男,北京,北京,CN,2,2899,2018-07-14
10827,2017-11-09,2017-12-26,男,武汉,湖北,CN,4,2939,2018-09-15
55822,2017-06-25,2018-08-31,女,长沙,湖南,CN,2,3634,2018-08-31
46396,2014-08-01,2014-11-25,男,广州,广东,CN,2,2071,2018-10-03
13386,2015-03-22,2015-03-30,男,广州,广东,CN,3,3861,2018-11-30
30720,2013-11-11,2018-02-07,男,上海,上海,CN,2,1862,2018-05-20
12365,2013-06-14,2018-12-30,男,北京,北京,CN,2,2387,2019-01-03
22678,2015-05-18,2015-05-18,女,深圳,广东,CN,2,1870,2019-02-05
16055,2017-09-24,2018-01-27,男,武汉,湖北,CN,2,1746,2018-11-22
3719,2013-12-22,2018-12-04,男,番禺,广东,CN,2,2089,2019-03-09
39947,2013-12-27,2014-11-25,女,广州市,广东,CN,4,4600,2018-10-13
40697,2016-01-06,2016-05-28,男,浦江,浙江,CN,2,2222,2019-02-10
28797,2017-08-09,2018-04-23,男,深圳,广东,CN,2,2563,2019-03-31
39352,2013-07-01,2013-10-25,男,北京,北京,CN,2,1866,2019-01-30
14270,2016-07-12,2018-09-08,女,贵阳,贵州,CN,2,1298,2018-09-09
18230,2015-12-06,2018-09-03,男,北京,北京,CN,2,1298,2018-09-04
20662,2012-07-26,2018-09-02,男,石家庄,河北,CN,2,1298,2018-09-26
30675,2015-03-13,2015-03-13,男,KOMAKI,AICHI,JP,2,1298,2018-08-18
35575,2011-07-17,2011-07-17,男,沈阳市,辽宁省,CN,2,1298,2018-09-14
36276,2016-10-07,2018-10-08,男,沈阳,辽宁,CN,2,1298,2018-10-09
61940,2017-03-16,2017-03-16,男,北京,北京,CN,2,1298,2018-06-29
9006,2015-03-08,2015-11-07,男,汕头,广东,CN,4,1520,2019-02-16
16107,2017-11-02,2017-11-05,男,阿图什,新疆,CN,3,3933,2019-03-15
29655,2012-08-02,2012-08-26,男,晋江,福建,CN,3,2470,2018-11-12
5363,2016-05-24,2016-05-24,男,长沙,湖南,CN,2,1038,2018-07-17
231,2016-02-01,2019-02-28,男,大连,辽宁,CN,2,1294,2019-03-04
35124,2017-05-01,2018-05-13,男,SPOKANE,WA,US,2,2317,2018-05-15
30450,2013-07-26,2013-07-26,男,上海,上海,CN,2,3500,2018-11-13
19455,2013-09-29,2014-09-21,女,广州,广东,CN,2,3041,2018-09-26
52505,2018-03-12,2018-03-12,男,北京,`,CN,2,1339,2018-06-09
4418,2014-12-11,2014-12-20,女,深圳,广东,CN,2,1486,2018-05-30
32536,2016-05-09,2016-05-10,男,贵阳,贵州,CN,2,1224,2018-05-01
45550,2018-03-28,2018-04-24,女,澳大利亚墨尔,福建,CN,2,1234,2018-10-17
37635,2017-01-04,2017-03-06,女,大连,辽宁,CN,2,1630,2018-06-17
54146,2015-11-19,2017-11-08,女,南海,广东,CN,3,3032,2018-11-08
18575,2017-10-16,2018-05-28,男,中山,广东,CN,4,4314,2019-02-16
62122,2018-01-30,2018-07-30,女,哈尔滨,黑龙江,CN,2,3597,2018-07-30
43590,2018-03-20,2018-03-26,男,沈阳市,辽宁省,CN,2,2915,2019-01-02
47453,2010-11-15,2011-05-05,男,,,TW,3,1889,2018-05-16
27148,2015-09-09,2018-06-24,男,杭州,浙江,CN,2,2528,2019-02-24
1012,2012-02-05,2018-06-11,男,顺德,广东,CN,3,3220,2018-11-21
14664,2016-08-07,2016-08-08,女,广州,广东,CN,2,2270,2018-10-01
27221,2015-12-29,2016-11-04,女,广州,广东,CN,2,2611,2018-11-17
47320,2010-07-17,2010-10-09,男,深圳,广东,CN,2,1732,2019-03-03
50390,2018-03-23,2018-03-23,男,大连,辽宁,CN,2,1714,2019-03-29
45463,2017-09-26,2018-04-02,女,广州,广东,CN,2,2464,2018-09-27
45545,2018-03-07,2018-07-13,男,深圳市,广东,CN,2,4223,2018-07-24
37875,2017-12-11,2018-05-28,女,库尔勒,新疆,CN,2,4200,2018-09-04
17341,2014-09-20,2014-11-17,男,深圳,广东,CN,2,2377,2019-01-10
11491,2012-06-14,2012-06-14,男,沈阳,辽宁,CN,2,1298,2018-09-25
43596,2018-03-01,2018-04-08,男,沈阳,辽宁,CN,2,1298,2018-09-03
48081,2013-07-05,2013-07-10,男,北京,北京,CN,2,1298,2018-10-14
61701,2014-04-29,2018-07-25,男,阿尔山市,内蒙古,CN,2,1298,2018-09-11
62041,2017-02-25,2018-08-21,男,沈阳,辽宁,CN,2,1298,2018-12-12
62159,2016-08-21,2016-08-21,男,北京,.,CN,2,1298,2018-12-10
25112,2017-08-26,2018-02-11,男,武汉,湖北,CN,3,2128,2018-06-06
36138,2015-12-13,2016-05-26,女,广州,广东,CN,2,3934,2018-05-29
